"complex","target"
"Ubiquitin E3 ligase (CHEK1, CUL1)","chek1"
"Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)","skp1"
"Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)","gps1"
"Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)","XELAEV_18008360mg"
"Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)","cul2"
"Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)","cul3"
"Ubiquitin E3 ligase (TRIM25, DDX58)","XELAEV_18006709mg"
"Ubiquitin E3 ligase (TRIM25, DDX58)","trim25"
"Casein kinase II-HMG1 complex","csnk2b"
"Casein kinase II (beta-dimer, alpha, alpha')","csnk2b"
"HCF-1 complex","ogt"
"HCF-1 complex","sin3b"
"HCF-1 complex","sp1"
"HCF-1 complex","hspa5"
"HCF-1 complex","XELAEV_18041775mg"
"HCF-1 complex","XELAEV_18012612mg"
"HCF-1 complex","ash2l"
"ATM-NBN complex","XELAEV_18032172mg"
"Ubiquitin E3 ligase (NFKBIA, BTRC, CUL1, SKP1A)","skp1"
"Ubiquitin E3 ligase (NFKBIA, FBXW11, CUL1, SKP1A)","skp1"
"SRC-3 complex","ncoa2"
"SRC-3 complex","XELAEV_18043421mg"
"SRC-3 complex","XELAEV_18041693mg"
"SRC-3 complex","XELAEV_18043422mg"
"SRC-1 complex","ncoa2"
"SRC-1 complex","XELAEV_18043421mg"
"SRC-1 complex","ncoa1"
"Set1B complex","wdr82"
"Set1B complex","ash2l"
"Set1B complex","setd1b"
"Set1A complex","wdr82"
"Set1A complex","ash2l"
"Translocon-associated protein (TRAP) complex","ssr1"
"Translocon-associated protein (TRAP) complex","ssr3"
"TROY-NGR-LINGO1 complex","lingo1"
"TROY-NGR-LINGO1 complex","tnfrsf19"
"BLM complex II","rpa3"
"BLM complex II","top3a"
"FA complex (Fanconi anemia complex)","top3a"
"Ubiquitin E3 ligase (TRAF6, TAB2, MALT1, UEV1A, BCL10)","bcl10"
"SETDB1-containing HMTase complex","atf7ip"
"CARMA1-BCL10-MALT1 complex","bcl10"
"FYB-CARMA1-BCL-10-MALT1 complex","bcl10"
"17S U2 snRNP","dhx15"
"17S U2 snRNP","smndc1"
"17S U2 snRNP","snrpb2"
"17S U2 snRNP","snrpa1"
"17S U2 snRNP","snrpf"
"17S U2 snRNP","snrpd1"
"17S U2 snRNP","XELAEV_18039054mg"
"17S U2 snRNP","snrpd3"
"17S U2 snRNP","trap1"
"17S U2 snRNP","sf3b3"
"17S U2 snRNP","sf3b4"
"17S U2 snRNP","sf3a2"
"17S U2 snRNP","XELAEV_18016957mg"
"17S U2 snRNP","phf5a"
"17S U2 snRNP","XELAEV_18006673mg"
"17S U2 snRNP","rbm17"
"17S U2 snRNP","sf3b5"
"17S U2 snRNP","XELAEV_18032548mg"
"17S U2 snRNP","XELAEV_18028125mg"
"SMN complex, U7 snRNA specific","snrpf"
"SMN complex, U7 snRNA specific","snrpd3"
"SMN complex, U7 snRNA specific","lsm11"
"SMN complex, U7 snRNA specific","lsm10"
"MBD1-MCAF complex","atf7ip"
"SMAD3-SMAD4-FOXO1 complex","foxo1"
"TERF2-RAP1 complex","XELAEV_18023498mg"
"TERF2-RAP1 complex","XELAEV_18044412mg"
"TERF2-RAP1 complex","rad50"
"ITGA6-ITGB4-CD9 complex","itgb4"
"ITGA6-ITGB4-CD9 complex","MGC82181"
"Ubiquitin E3 ligase (CRY1, SKP1A, CUL1, FBXL3)","skp1"
"Ubiquitin E3 ligase (CRY2, SKP1A, CUL1, FBXL3)","skp1"
"MDC1-H2AFX-TP53BP1 complex","mdc1"
"MDC1-p53BP1-SMC1 complex","mdc1"
"RAD50-BRCA1 complex","XELAEV_18043845mg"
"RAD50-BRCA1 complex","rad50"
"BARD1-BRCA1-CSTF64 complex","XELAEV_18043845mg"
"BRCA1 A complex","XELAEV_18043845mg"
"BRCA1 A complex","XELAEV_18017316mg"
"BRCA1 C complex","XELAEV_18043845mg"
"BRCA1 C complex","XELAEV_18017316mg"
"BRCA1 B complex","bach1"
"BRCA1 B complex","XELAEV_18043845mg"
"MCM4-MCM6-MCM7 complex","MCM7"
"MCM2-MCM4-MCM6-MCM7 complex","MCM7"
"PCNA-CHL12-RFC2-5 complex","rfc4"
"PCNA-CHL12-RFC2-5 complex","XELAEV_18012800mg"
"PCNA-CHL12-RFC2-5 complex","rfc3"
"PCNA-CHL12-RFC2-5 complex","XELAEV_18045547mg"
"MMP-2-CLDN1 complex","cldn1"
"MMP-2-CLDN1 complex","XELAEV_18024696mg"
"SNARE complex (STX1A, CPLX2, SNAP-25, VAMP2)","snap25"
"OCT4-SOX2 DNA-protein complex","XELAEV_18002672mg"
"OCT1-SOX2 DNA-protein complex","XELAEV_18002672mg"
"PAX6-SOX2 DNA-protein complex","pax6"
"PAX6-SOX2 DNA-protein complex","XELAEV_18002672mg"
"CTF18-cohesion-RFC complex","rfc4"
"CTF18-cohesion-RFC complex","XELAEV_18012800mg"
"CTF18-cohesion-RFC complex","rfc3"
"CTF18-cohesion-RFC complex","XELAEV_18045547mg"
"CTF18-cohesion-RFC complex","dscc1"
"CTF18-CTF8-DCC1 complex","XELAEV_18045547mg"
"CTF18-CTF8-DCC1 complex","dscc1"
"9-1-1-APE1 complex","rad1"
"9-1-1-APE1 complex","Hus1"
"9-1-1-APE1 complex","rad9a"
"9-1-1 complex","rad1"
"9-1-1 complex","Hus1"
"9-1-1 complex","rad9a"
"BRCA1-cABL complex","abl1"
"BRCA1-cABL complex","XELAEV_18043845mg"
"RPAP1-RPB2-RPB3 complex","polr2c"
"BRCA1-SMAD3 complex","XELAEV_18043845mg"
"BRCA1-HDAC1-HDAC2 complex","XELAEV_18043845mg"
"BRCA1-BARD1-BACH1-DNA damage complex II","bach1"
"BRCA1-BARD1-BACH1-DNA damage complex II","XELAEV_18032172mg"
"BRCA1-BARD1-BACH1-DNA damage complex II","XELAEV_18043845mg"
"BRCA1-BARD1-BACH1-DNA damage complex II","topbp1"
"BRCA1-BARD1-BACH1-DNA damage complex II","rad50"
"ITGAV-ITGB3 complex","itga8"
"BRCA1-BARD1-BACH1-DNA damage complex I","bach1"
"BRCA1-BARD1-BACH1-DNA damage complex I","XELAEV_18043845mg"
"BRCA1-BARD1-BACH1-DNA damage complex I","mlh1"
"BRCA1-BARD1-BACH1-DNA damage complex I","XELAEV_18026119mg"
"BRCA1-BARD1-BACH1-DNA damage complex I","topbp1"
"BRCA1-BARD1-BRCA2-DNA damage complex III","XELAEV_18043845mg"
"BRCA1-BARD1-BRCA2-DNA damage complex III","brca2"
"BRCA1-CtIP-CtBP complex","XELAEV_18043845mg"
"BRCA1-VCP complex","XELAEV_18043845mg"
"E3 ubiquitin ligase (BRCA1, BARD1) - UbcH5c complex","XELAEV_18043845mg"
"BRCA1-BARD1-UbcH7c complex","XELAEV_18043845mg"
"BRCA1-BARD1-UbcH7c complex","ube2l3"
"BRCA1-RAD51 complex","XELAEV_18043845mg"
"BRCA1-RAD51 complex","rad51"
"BRCA1-RNA polymerase II complex","polr2d"
"BRCA1-RNA polymerase II complex","gtf2f2"
"BRCA1-RNA polymerase II complex","ercc2"
"BRCA1-RNA polymerase II complex","polr2c"
"BRCA1-RNA polymerase II complex","polr2e"
"BRCA1-RNA polymerase II complex","ercc3"
"BRCA1-RNA polymerase II complex","polr2a"
"BRCA1-RNA polymerase II complex","gtf2e1"
"BRCA1-RNA polymerase II complex","gtf2f1"
"BRCA1-RNA polymerase II complex","XELAEV_18043845mg"
"BRCA1-RNA polymerase II complex","polr2k"
"BRCA1-RNA polymerase II complex","polr2f"
"BRCA1-RNA polymerase II complex","polr2g"
"BRCA1-RNA polymerase II complex","XELAEV_18019731mg"
"BRCA1-RNA polymerase II complex","gtf2h3"
"BRCA1-RNA polymerase II complex","gtf2h4"
"ITGB3-ITGAV-VTN complex","XELAEV_18011715mg"
"ITGB3-ITGAV-VTN complex","itga8"
"RSmad complex","XELAEV_18012007mg"
"RSmad complex","XELAEV_18043422mg"
"TIF1gamma-SMAD2-SMAD3 complex","XELAEV_18012007mg"
"SRm160-SRm300 complex","XELAEV_18015266mg"
"Profilin 1 complex","XELAEV_18043709mg"
"Profilin 1 complex","XELAEV_18031586mg"
"MEP50-PRMT5-ICLN complex","XELAEV_18014570mg"
"ATRX-DAXX complex","XELAEV_18039132mg"
"DAXX-Axin-p53-HIPK2 complex","XELAEV_18039132mg"
"ITGAV-ITGB3-THBS1 complex","itga8"
"ING4 complex (ING4, JADE2, KAT7, MEAF6)","XELAEV_18012516mg"
"ING4 complex (ING4, JADE3, KAT7, MEAF6)","XELAEV_18012516mg"
"ITGAV-ITGB3-NOV complex","itga8"
"ING2 complex","XELAEV_18012612mg"
"ING2 complex","sap130"
"Brg1-based SWI/SNF complex","actl6a"
"NuA4/Tip60 HAT complex","actl6a"
"NuA4/Tip60 HAT complex","XELAEV_18022282mg"
"NuA4/Tip60 HAT complex","dmap1"
"NuA4/Tip60 HAT complex","ing3"
"NuA4/Tip60 HAT complex","ruvbl1"
"NuA4/Tip60 HAT complex","XELAEV_18012516mg"
"ING5 complex (ING5, JADE1, KAT7, MEAF6)","XELAEV_18012516mg"
"ING5 (BRPF1, MOZ, MORF) complex","brpf1"
"ING5 (BRPF1, MOZ, MORF) complex","XELAEV_18018787mg"
"ING5 (BRPF1, MOZ, MORF) complex","XELAEV_18012516mg"
"DSIF complex (DRB sensitivity-inducing factor complex)","XELAEV_18042594mg"
"DSIF complex (DRB sensitivity-inducing factor complex)","supt4h1"
"ITGA2b-ITGB3-CD9-GP1b-CD47 complex","XELAEV_18019334mg"
"ITGA2b-ITGB3-CD9-GP1b-CD47 complex","MGC82181"
"BRD4-P-TEFb complex","XELAEV_18041715mg"
"Ubiquitin E3 ligase (FBXW11, SKP1, CUL1)","skp1"
"Ubiquitin E3 ligase (BTRC, CUL1, RBX1, SKP1)","skp1"
"Respiratory chain complex I (early intermediate NDUFAF1 assembly), mitochondrial","ndufb6"
"Respiratory chain complex I (early intermediate NDUFAF1 assembly), mitochondrial","ndufa6"
"Respiratory chain complex I (early intermediate NDUFAF1 assembly), mitochondrial","ndufa9"
"Respiratory chain complex I (early intermediate NDUFAF1 assembly), mitochondrial","ndufaf1"
"ITGAV-ITGB1-SPP1 complex","itga8"
"Respiratory chain complex I (incomplete intermediate ND1, ND2, ND3, CIA30 assembly), mitochondrial","ndufaf1"
"BCR-ABL (p185 fusion protein)-GRB2 complex","grb2"
"BCR-ABL (p210 fusion protein)-GRB2-SOS1 complex","grb2"
"BCR-ABL (p210 fusion protein)-GRB2-SOS1 complex","sos1"
"SHC-GRB2 complex","grb2"
"RBPJ-NOTCH1-MAML1 complex","rbpj"
"Respiratory chain complex I (intermediate I/200kD and III/250kD), mitochondrial","ndufa9"
"Respiratory chain complex I (intermediate IV/310kD), mitochondrial","ndufa9"
"Respiratory chain complex I (intermediate V/380kD and VI/480kD), mitochondrial","XELAEV_18016999mg"
"Respiratory chain complex I (intermediate V/380kD and VI/480kD), mitochondrial","ndufa9"
"Respiratory chain complex I (intermediate VII/650kD), mitochondrial","XELAEV_18016999mg"
"Respiratory chain complex I (intermediate VII/650kD), mitochondrial","ndufs5"
"Respiratory chain complex I (intermediate VII/650kD), mitochondrial","ndufv2"
"Respiratory chain complex I (intermediate VII/650kD), mitochondrial","ndufa6"
"Respiratory chain complex I (intermediate VII/650kD), mitochondrial","ndufa9"
"Respiratory chain complex I (intermediate), mitochondrial","XELAEV_18016999mg"
"Respiratory chain complex I (intermediate), mitochondrial","ndufs5"
"Respiratory chain complex I (intermediate), mitochondrial","ndufb6"
"Respiratory chain complex I (intermediate), mitochondrial","ndufv2"
"Respiratory chain complex I (intermediate), mitochondrial","ndufa6"
"Respiratory chain complex I (intermediate), mitochondrial","ndufa9"
"Respiratory chain complex I (intermediate II/230kD), mitochondrial","ndufv2"
"RBP-Jkappa-Notch1 complex","rbpj"
"RBP-Jkappa-SHARP complex","rbpj"
"PLC-gamma-2-Lyn-FcR-gamma complex","lyn"
"SMRT-SKIP-CBF1 complex","rbpj"
"Respiratory chain complex I (beta subunit) mitochondrial","ndufab1"
"Respiratory chain complex I (beta subunit) mitochondrial","ndufb5"
"Respiratory chain complex I (beta subunit) mitochondrial","ndufb3"
"Respiratory chain complex I (beta subunit) mitochondrial","ndufb1"
"Respiratory chain complex I (beta subunit) mitochondrial","ndufb6"
"Respiratory chain complex I (beta subunit) mitochondrial","ndufb2"
"Respiratory chain complex I (beta subunit) mitochondrial","XELAEV_18038121mg"
"Respiratory chain complex I (beta subunit) mitochondrial","ndufb9"
"Ku antigen-YY1-alphaMyHC promoter complex","XELAEV_18023498mg"
"Ku antigen-YY1-alphaMyHC promoter complex","XELAEV_18044412mg"
"Respiratory chain complex I (gamma subunit) mitochondrial","ndufa1"
"Respiratory chain complex I (gamma subunit) mitochondrial","ndufs5"
"Respiratory chain complex I (gamma subunit) mitochondrial","ndufa8"
"Respiratory chain complex I (gamma subunit) mitochondrial","ndufa6"
"Respiratory chain complex I (gamma subunit) mitochondrial","ndufa9"
"Respiratory chain complex I (lambda subunit) mitochondrial","XELAEV_18016999mg"
"Respiratory chain complex I (lambda subunit) mitochondrial","ndufs6"
"Respiratory chain complex I (lambda subunit) mitochondrial","ndufa7"
"Respiratory chain complex I (lambda subunit) mitochondrial","ndufv2"
"Respiratory chain complex I (lambda subunit) mitochondrial","ndufv1"
"Respiratory chain complex I (lambda subunit) mitochondrial","ndufa5"
"Respiratory chain complex I (lambda subunit) mitochondrial","ndufa11"
"LAT-PLC-gamma-1-p85-GRB2-SOS signaling complex, C305 activated","grb2"
"LAT-PLC-gamma-1-p85-GRB2-SOS signaling complex, C305 activated","sos1"
"Respiratory chain complex I (lambda subunit) mitochondrial","ndufa6"
"SHARP-CtIP-RBP-Jkappa complex","rbpj"
"SHARP-CtBP1-CtIP-RBP-Jkappa corepressor complex","rbpj"
"Ecsit complex (ECSIT, MT-CO2, GAPDH, TRAF6, NDUFAF1)","ndufaf1"
"PTF1-bHLH complex","XELAEV_18044815mg"
"Ecsit complex (ECSIT, NDUFS3, TOM20)","XELAEV_18026883mg"
"Ecsit complex (ECSIT, MT-CO2, NDUFA1, MT-ND1, TRAF6, NDUFAF1)","ndufa1"
"Ecsit complex (ECSIT, MT-CO2, NDUFA1, MT-ND1, TRAF6, NDUFAF1)","ndufaf1"
"Ecsit complex (ECSIT, NDUFS3, NDUFAF1)","ndufaf1"
"Respiratory chain complex I (incomplete NDUFAF1 assembly), mitochondrial","ndufaf1"
"RBP-Jkappa-RING1-KyoT2 complex","rbpj"
"RBP-Jkappa-RING1-KyoT2 complex","XELAEV_18039018mg"
"RBP-Jkappa-RING1-KyoT2 complex","fhl1"
"YY1-Notch1-RBP-Jkappa complex","rbpj"
"Respiratory chain complex I (incomplete intermediate), mitochondrial","ndufs6"
"Respiratory chain complex I (incomplete intermediate), mitochondrial","ndufv2"
"Respiratory chain complex I (incomplete intermediate), mitochondrial","ndufv1"
"Respiratory chain complex I (incomplete intermediate), mitochondrial","ndufa9"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","ndufv2"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","ndufs6"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","ndufa5"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","ndufv1"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","ndufa9"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","ndufa8"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","ndufab1"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","ndufb3"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","ndufa6"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","ndufb6"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","ndufb9"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","XELAEV_18016999mg"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","ndufb2"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","ndufa1"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","ndufb1"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","ndufs5"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","ndufb5"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","ndufa7"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","XELAEV_18038121mg"
"Respiratory chain complex I (nuclear encoded subunits), mitochondrial","ndufa11"
"LAT-GRB2 complex, Fyn-mLck(KA) or Syk kinase activated","grb2"
"SLP-76-PLC-gamma-1-VAV complex, alpha-TCR stimulated","vav1"
"ITGA9-ITGB1-ADAM1 complex","itga9"
"ITGA9-ITGB1-ADAM3 complex","itga9"
"NuMA-LGN-G-alpha-i-1 complex","gnai1"
"NuMA-LGN-G-alpha-i-1 complex","numa1"
"mTORC1 complex","XELAEV_18035193mg"
"mTORC1 complex","XELAEV_18043727mg"
"mTORC1 complex","mlst8"
"ITGA9-ITGB1-VEGFC complex","itga9"
"ITGA9-ITGB1-VEGFA complex","vegfa"
"ITGA9-ITGB1-VEGFA complex","itga9"
"ITGA9-ITGB1-ADAM8 complex","itga9"
"mTOR complex (MTOR, RAPTOR)","XELAEV_18035193mg"
"mTOR complex (MTOR, RAPTOR)","XELAEV_18043727mg"
"APC-AXIN1-CTNNB1 complex","apc"
"60S APC containing complex","apc"
"APC-IQGAP1-Rac1 complex","apc"
"APC-IQGAP1-Cdc42 complex","apc"
"APC-IQGAP1-Cdc42 complex","cdc42"
"p27-cyclinE-Cdk2 - Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1) complex","XELAEV_18019936mg"
"p27-cyclinE-Cdk2 - Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1) complex","skp1"
"p27-cyclinE-Cdk2 - Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1) complex","XELAEV_18008360mg"
"TGF-beta receptor II-TGF-beta1 complex","tgfb1"
"TGF-beta receptor II-TGF-beta receptor I-TGF-beta1 complex","tgfb1"
"Microprocessor complex","tgfb1"
"RNA-induced silencing complex, RISC","AGO2"
"PAC1-PAC2 complex","XELAEV_18011435mg"
"PAC1-PAC2 complex","psmg2"
"Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1)","skp1"
"Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1)","XELAEV_18008360mg"
"Multisynthetase complex","dars"
"Multisynthetase complex","rars"
"Multisynthetase complex","XELAEV_18013438mg"
"BMP2-BRIA complex","bmp4"
"Parvulin-associated pre-rRNP complex","dhx15"
"Parvulin-associated pre-rRNP complex","XELAEV_18024885mg"
"Parvulin-associated pre-rRNP complex","XELAEV_18014861mg"
"Parvulin-associated pre-rRNP complex","XELAEV_18005478mg"
"Parvulin-associated pre-rRNP complex","rbm28"
"Parvulin-associated pre-rRNP complex","pin4"
"mSin3A complex","XELAEV_18012612mg"
"MAD-MAX complex","mxd1"
"MAD1-mSin3A-HDAC2 complex","mxd1"
"Nop56p-associated pre-rRNA complex","XELAEV_18008672mg"
"Nop56p-associated pre-rRNA complex","XELAEV_18042210mg"
"Nop56p-associated pre-rRNA complex","XELAEV_18029577mg"
"Nop56p-associated pre-rRNA complex","XELAEV_18003923mg"
"Nop56p-associated pre-rRNA complex","rpl13"
"Nop56p-associated pre-rRNA complex","rpl12"
"Nop56p-associated pre-rRNA complex","srp14"
"Nop56p-associated pre-rRNA complex","rpl27a"
"Nop56p-associated pre-rRNA complex","XELAEV_18003921mg"
"Nop56p-associated pre-rRNA complex","XELAEV_18004521mg"
"Nop56p-associated pre-rRNA complex","hnrnpm"
"Nop56p-associated pre-rRNA complex","snu13"
"Nop56p-associated pre-rRNA complex","rps3a"
"Nop56p-associated pre-rRNA complex","rpl15"
"Nop56p-associated pre-rRNA complex","XELAEV_18004455mg"
"Nop56p-associated pre-rRNA complex","rps23"
"Nop56p-associated pre-rRNA complex","rps13"
"Nop56p-associated pre-rRNA complex","acta2"
"Nop56p-associated pre-rRNA complex","XELAEV_18011698mg"
"Nop56p-associated pre-rRNA complex","rps6"
"Nop56p-associated pre-rRNA complex","rpl23"
"Nop56p-associated pre-rRNA complex","rps15"
"Nop56p-associated pre-rRNA complex","XELAEV_18004373mg"
"Nop56p-associated pre-rRNA complex","rpl30"
"Nop56p-associated pre-rRNA complex","XELAEV_18038887mg"
"Nop56p-associated pre-rRNA complex","XELAEV_18014861mg"
"Nop56p-associated pre-rRNA complex","XELAEV_18037699mg"
"Nop56p-associated pre-rRNA complex","ilf3"
"Nop56p-associated pre-rRNA complex","XELAEV_18019894mg"
"Nop56p-associated pre-rRNA complex","XELAEV_18034881mg"
"Nop56p-associated pre-rRNA complex","rbm28"
"Nop56p-associated pre-rRNA complex","lyar"
"Nop56p-associated pre-rRNA complex","rpl36"
"ITGA10-ITGB1 complex","XELAEV_18040765mg"
"RNA polymerase II complex (RPB1, RAP74, CDK8, CYCC, SRB7, BAF190, BAF47), chromatin structure modifying","ccnc"
"RNA polymerase II complex (RPB1, RAP74, CDK8, CYCC, SRB7, BAF190, BAF47), chromatin structure modifying","polr2a"
"RNA polymerase II complex (RPB1, RAP74, CDK8, CYCC, SRB7, BAF190, BAF47), chromatin structure modifying","gtf2f1"
"RNA polymerase II complex (RPB1, RAP74, CDK8, CYCC, SRB7, BAF190, BAF47), chromatin structure modifying","XELAEV_18019731mg"
"RNA polymerase II complex, (CBP, RPBI, PCAF, BAF47), chromatin structure modifying","polr2a"
"RNA polymerase II complex, chromatin structure modifying","ccnc"
"RNA polymerase II complex, chromatin structure modifying","polr2a"
"RNA polymerase II complex, chromatin structure modifying","gtf2e1"
"RNA polymerase II complex, chromatin structure modifying","gtf2f1"
"RNA polymerase II complex, chromatin structure modifying","XELAEV_18019731mg"
"RNA polymerase II complex, chromatin structure modifying","drap1"
"RNA polymerase II complex, chromatin structure modifying","actl6a"
"RNA polymerase II complex, chromatin structure modifying","ercc3"
"RNA polymerase II complex, chromatin structure modifying","gtf2h3"
"RNA polymerase II complex, (CDK8 complex), chromatin structure modifying","ccnc"
"RNA polymerase II complex, (CDK8 complex), chromatin structure modifying","gtf2f1"
"RNA polymerase II complex, (CDK8 complex), chromatin structure modifying","ccnh-A"
"RNA polymerase II complex, (CDK8 complex), chromatin structure modifying","XELAEV_18019731mg"
"CTF18-cohesion-RFC-POLH complex","rfc4"
"CTF18-cohesion-RFC-POLH complex","XELAEV_18012800mg"
"CTF18-cohesion-RFC-POLH complex","rfc3"
"CTF18-cohesion-RFC-POLH complex","XELAEV_18045547mg"
"CTF18-cohesion-RFC-POLH complex","dscc1"
"CTF18-cohesion-RFC-POLH complex","polh"
"CTLH complex","maea"
"CTLH complex","mkln1"
"CCT-Prefoldin complex, testis specific","pfdn6"
"CCT-Prefoldin complex, testis specific","cct4"
"CCT-Prefoldin complex, testis specific","XELAEV_18042878mg"
"CCT-Prefoldin complex, testis specific","cct2"
"CCT-Prefoldin complex, testis specific","XELAEV_18042925mg"
"UTX-MLL2/3 complex","XELAEV_18043923mg"
"UTX-MLL2/3 complex","paxip1"
"UTX-MLL2/3 complex","XELAEV_18030666mg"
"UTX-MLL2/3 complex","n4bp2"
"UTX-MLL2/3 complex","proser1"
"UTX-MLL2/3 complex","ash2l"
"DGCR8-NCL complex","XELAEV_18029577mg"
"DGCR8-ILF3 complex","ilf3"
"ILF3-XPO5 complex","ilf3"
"ILF3-XPO5 complex","XELAEV_18028560mg"
"ILF3-XPO5 complex","xpo5"
"DGCR8 multiprotein complex","hnrnpr"
"DGCR8 multiprotein complex","XELAEV_18012475mg"
"DGCR8 multiprotein complex","hspa5"
"DGCR8 multiprotein complex","XELAEV_18029577mg"
"DGCR8 multiprotein complex","ilf3"
"ITGA6-ITGB4-SHC1-GRB2 complex","itgb4"
"ITGA6-ITGB4-SHC1-GRB2 complex","grb2"
"TIM50-SMN1 complex","timm50"
"TIM50-COIL complex","XELAEV_18044303mg"
"TIM50-COIL complex","timm50"
"DHX9-ADAR-vigilin-DNA-PK-Ku antigen complex","XELAEV_18023498mg"
"DHX9-ADAR-vigilin-DNA-PK-Ku antigen complex","XELAEV_18044412mg"
"DHX9-ADAR-vigilin-DNA-PK-Ku antigen complex","XELAEV_18031990mg"
"ITGAV-ITGB3-SLC3A2 complex","itga8"
"ITGAV-P2RY2-GNA12 complex","itga8"
"ITGA9-ITGB1-SPP1 complex","itga9"
"ITGB5-ITGAV-VTN complex","XELAEV_18011715mg"
"ITGB5-ITGAV-VTN complex","itga8"
"SMN1-SIP1-SNRP complex","snrpd1"
"SMN1-SIP1-SNRP complex","XELAEV_18039054mg"
"SMN1-SIP1-SNRP complex","snrpd3"
"Gamma-secretase complex (APH1B, PSEN1, PSENEN, NCSTN)","ncstn"
"Gamma-secretase complex (APH1B, PSEN1, PSENEN, NCSTN)","psenen"
"STAT6-p100-RHA complex","XELAEV_180208582mg"
"Na(+)/K(+) ATPase","atp1b1"
"MASH1 promoter-coactivator complex","parp1"
"MASH1 promoter-coactivator complex","polr2a"
"MASH1 promoter-coactivator complex","nono"
"POSH-AKT2 complex","akt2"
"CRLR-RAMP1-ARRB2 complex","ramp1"
"CRLR-RAMP1-ARRB2 complex","calcrl"
"CRLR-RAMP2 complex","calcrl"
"CRLR-RAMP3 complex","ramp3"
"CRLR-RAMP3 complex","calcrl"
"CAMK2-delta-MASH1 promoter-coactivator complex","parp1"
"CAMK2-delta-MASH1 promoter-coactivator complex","polr2a"
"CAMK2-delta-MASH1 promoter-coactivator complex","XELAEV_18005666mg"
"CAMK2-delta-MASH1 promoter-coactivator complex","nono"
"GRB2-SOS1 complex","grb2"
"GRB2-SOS1 complex","sos1"
"NK-3-Groucho-HIPK2-SIN3A-RbpA48-HDAC1 complex","XELAEV_18012612mg"
"GNAQ-GEFT-RHOA complex","arhgef25"
"Notch2(N-TM)-Notch2(N-EC)-Delta complex","dll1"
"CBF1-HDAC1-SMRT complex","rbpj"
"TF-FVIIa-FXa-TFPI complex","XELAEV_18015590mg"
"TF-FVIIa-FXa-TFPI complex","f3"
"AXIN1-APC-CTNNB1-GSK3B complex","apc"
"NCOR-SIN3-HDAC-HESX1 complex","sin3b"
"DAXX-AXIN complex","XELAEV_18039132mg"
"Daxx-Axin-p53 complex","XELAEV_18039132mg"
"PDGFRA-SHP-2 complex, PDGF stimulated","pdgfra"
"PDGFRA-SHP-2 complex, PDGF stimulated","XELAEV_18010676mg"
"GRB2-SHP-2 complex, PDGF stimulated","grb2"
"GRB2-SHP-2 complex, PDGF stimulated","XELAEV_18010676mg"
"FHL4/STX11-ACT complex","stx11"
"SMAD4-SNO-SKI complex","XELAEV_18027590mg"
"LIN2-LIN7-SAP97-MINT1 complex","cask"
"LIN2-LIN7-SAP97-MINT1 complex","XELAEV_18038672mg"
"LIN2-LIN7 complex","cask"
"LIN2-SAP97 complex","cask"
"LIN2-SAP97 complex","XELAEV_18038672mg"
"CDK9-IL6ST complex","XELAEV_18008271mg"
"CDK9-IL6ST complex","XELAEV_18041715mg"
"SMAD2-SMAD4-FAST1-TGIF complex, TGF(beta) induced","tgif1"
"SMAD2-SMAD4-FAST1-TGIF-HDAC1 complex, TGF(beta) induced","tgif1"
"SCAMP1-SCAMP2-SCAMP3 complex","scamp3"
