"complex","target"
"TIMM8A-TIMM13 complex","TIM13"
"MLL1 core complex","TRO"
"EARP complex","At2g27890"
"MLL2 complex","TRO"
"MLL3 complex","At4g03130"
"MLL3 complex","TRO"
"MLL1 complex","TRO"
"GARP complex","VPS54"
"MLL4 complex","At4g03130"
"MLL4 complex","TRO"
"TRAPP complex","At5g65950"
"TRAPP complex","At5g58030"
"TRAPP complex","At4g39820"
"TRAPP complex","TRS120"
"TRAPP complex","At2g20930"
"TRAPP complex","At5g02280"
"TRAPP complex","At5g16280"
"TRAPP complex","F11M15.2"
"Bcl-2-Beclin1-UVRAG-PI(3)KC3 complex","VPS34"
"Bcl-2-Beclin1-UVRAG-PI(3)KC3 complex","VPS15"
"CUL4B-DDB1-DTL-CSN complex","CSN2"
"CUL4B-DDB1-DTL-CSN complex","At3g27640"
"CAPZalpha-CAPZbeta complex","At1g71790"
"WASH-CAPZalpa/beta complex","At1g71790"
"CUL4A-DDB1-DTL complex","At3g27640"
"CUL4A-DDB1-EED complex","FIE"
"CUL4A-DDB1-WDR57 complex","At2g43770"
"CUL4B-DDB1-GRWD1 complex","heat"
"TOM20-TOM22-pOTC complex","OTC"
"Akt-PHLPP1-PHLPP2-FANCI-FANCD2-USP1-UAF1 complex","LRS1"
"Akt-PHLPP1-PHLPP2-FANCI-FANCD2-USP1-UAF1 complex","At4g14970"
"Akt-PHLPP1-PHLPP2-FANCI-FANCD2-USP1-UAF1 complex","At5g49110"
"Ubiquilin-VCP-erasin complex","PUX11"
"AP5-SPG11-SPG15 complex","At3g15160"
"AP5-SPG11-SPG15 complex","At3g19870"
"AP5-SPG11-SPG15 complex","At2g25730"
"AP5-SPG11-SPG15 complex","At4g39420"
"MGAT2-SLC35A3 complex","GNT2"
"AP5 adaptor complex","At3g15160"
"AP5 adaptor complex","At3g19870"
"WDR20-USP12-UAF1 complex","LRS1"
"WDR20-USP46-UAF1 complex","LRS1"
"USP12-UAF1 complex","LRS1"
"USP46-UAF1 complex","LRS1"
"CCC-Wash (WASH1, FAM21C) complex","At1g55830"
"USP22-SAGA complex","TAF10"
"USP22-SAGA complex","At5g58575"
"SAGA complex, GCN5-linked","TAF10"
"SAGA complex, GCN5-linked","At5g58575"
"CCDC22-COMMD1-CUL2 complex","At1g55830"
"CCC complex","At1g55830"
"CCDC22-COMMD8-CUL1 complex","At1g55830"
"Ubiquitin E3 ligase (CCDC22, COMMD8, CUL3)","At1g55830"
"Ubiquitin E3 ligase (CCDC22, COMMD8, CUL3)","CUL3A"
"Ubiquitin E3 ligase (CCDC22, COMMD8, CUL3)","CUL3B"
"STAGA complex, SPT3-linked","TAF10"
"STAGA complex, SPT3-linked","At5g58575"
"STAGA complex, SPT3-linked","At3g27100"
"ATAC complex, YEATS2-linked","NF-YB11"
"PI4K2A-WASH complex","At1g71790"
"TNFR2 signaling complex","ICP55"
"TBCE-TBCB-tubulin(alpha) complex","TFCE"
"TBCE-TBCB-tubulin(alpha) complex","TFCB"
"TBCD-ARL2-tubulin(beta)-TBCE complex","TFCE"
"SMG1-UPF2-Y14-MAGOH-UPF3B-EIF4A3 complex","UPF2"
"SMG1-UPF2-Y14-MAGOH-UPF3B-EIF4A3 complex","Y14"
"CCR4-NOT complex","At1g02080"
"CCR4-NOT complex","MRG7.19"
"CCR4-NOT complex","MOK9.1"
"CCR4-NOT complex","At5g18420"
"DRD4-KLHL12-CUL3 complex","CUL3A"
"DRD4-KLHL12-CUL3 complex","CUL3B"
"ULK1-ATG13-ATG14-PIK3C3 complex","VPS34"
"TTR-RBP complex","TTL"
"NIF1-ASH2L-RBBP5-WDR5 complex","TRO"
"WRAD  complex (WDR5, RBBP5, ASH2L, DPY30)","TRO"
"WRA complex (WDR5, RBBP5, ASH2L)","TRO"
"COPRS-PRMT5-RUNX1-CBFB complex","PMRT15"
"COPRS-PRMT5 complex","PMRT15"
"5FMC (Friends of Methylated Chtop) complex","At4g04680"
"5FMC (Friends of Methylated Chtop) complex","MXC9.18"
"LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex","At5g11010"
"LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex","At4g04680"
"LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex","MXC9.18"
"PeBoW complex","PES"
"CHTOP-methylosome complex","PMRT15"
"CHTOP-methylosome complex","At5g10810"
"HRD1 complex","MED37B"
"HRD1 complex","PUX10"
"HRD1 complex","UBC32"
"Bag6-Ubl4A-Trc35 Complex","MDC12.19"
"BAG6-AMFR-FAF2 complex","PUX10"
"CRBN-DDB1-CUL4A-RBX1 E3 ubiquitin ligase","At2g25740"
"Fanconi anemia FAAP100 complex","MPA24.9"
"AUP1-OS9-SEL1L-UBC6e-UBXD8 complex","PUX10"
"AUP1-OS9-SEL1L-UBC6e-UBXD8 complex","UBC32"
"Gamma-tubulin complex","GCP2"
"Gamma-tubulin complex","GCP4"
"MMXD complex","XPD"
"MMXD complex","MMS19"
"MMS19 complex","MMS19"
"CIA2B-CIA1-MMS19 complex","MMS19"
"Ubiquitin E3 ligase (CUL1, FBXO10, SKP1)","SKP1A"
"Ubiquitin E3 ligase (CUL1, FBXO6, RBX1, SKP1)","SKP1A"
"Ubiquitin E3 ligase (CUL1, FBXO17, RBX1, SKP1)","SKP1A"
"Ubiquitin E3 ligase (CUL1, FBXO27, RBX1, SKP1)","SKP1A"
"Ubiquitin E3 ligase (CUL1, FBXO44, RBX1, SKP1)","SKP1A"
"EED-EZH2-PHF19 complex","FIE"
"AJUBA-PRMT5-SNAI1 complex","PMRT15"
"BARD1\u2013BRCA1\u2013RAD51 complex","BARD1"
"BARD1\u2013BRCA1\u2013RAD51 complex","RAD51"
"BARD1\u2013BRCA1\u2013RAD51 complex","BRCA1"
"GATB-GATC-QRSL1 complex","GATB"
"GATB-GATC-QRSL1 complex","GATA"
"Serine-palmitoyltransferase (SPTLC1, SPTLC2, SPTLC3) complex","LCB1"
"Serine-palmitoyltransferase (SPTLC1, SPTLC3, ssSPTb) complex","LCB1"
"Serine-palmitoyltransferase (SPTLC1, SPTLC3, ssSPTa) complex","LCB1"
"Serine-palmitoyltransferase (SPTLC1, SPTLC2, ssSPTb) complex","LCB1"
"Serine-palmitoyltransferase (SPTLC1, SPTLC2, ssSPTa) complex","LCB1"
"ORMDL3-SPTLC1 complex","LCB1"
"CAPZA3-CAPZB complex","At1g71790"
"DCP1A-NR3C1-PNRC2-UPF1-complex","UPF1"
"PIAS1-SUMO1-UBC9 complex","SCE1"
"NBS1-VRK1 complex","NBS1"
"NBS1\u2013RNF8-VRK1 complex","NBS1"
"COMMD1-CCDC22-CCDC93-C16orf62 complex","At1g55830"
"CCDC22-CCDC93-C16orf62 complex","At1g55830"
"CCDC22-CCDC93-C16orf62-FAM21-WASH1 complex","At1g55830"
"Methionine adenosyltransferase alpha2 beta-v1","At4g00560"
"CCR4-NOT-CNOT7-CNOT6 complex","At1g02080"
"CCR4-NOT-CNOT7-CNOT6 complex","MRG7.19"
"CCR4-NOT-CNOT7-CNOT6 complex","MOK9.1"
"CCR4-NOT-CNOT7-CNOT6 complex","At5g18420"
"Methionine adenosyltransferase alpha1 beta-v1","At4g00560"
"TIMM8A-TIMM13-TIMM23 complex","TIM13"
"CCR4-NOT-CNOT7-CNOT6L complex","At1g02080"
"CCR4-NOT-CNOT7-CNOT6L complex","MRG7.19"
"CCR4-NOT-CNOT7-CNOT6L complex","MOK9.1"
"CCR4-NOT-CNOT7-CNOT6L complex","At5g18420"
"CCR4-NOT-CNOT8-CNOT6 complex","At1g02080"
"CCR4-NOT-CNOT8-CNOT6 complex","MRG7.19"
"CCR4-NOT-CNOT8-CNOT6 complex","MOK9.1"
"CCR4-NOT-CNOT8-CNOT6 complex","At5g18420"
"CCR4-NOT-CNOT8-CNOT6L complex","At1g02080"
"CCR4-NOT-CNOT8-CNOT6L complex","MRG7.19"
"CCR4-NOT-CNOT8-CNOT6L complex","MOK9.1"
"CCR4-NOT-CNOT8-CNOT6L complex","At5g18420"
"Dysbindin 1-A-DNA-PK-complex","KU70"
"Dysbindin 1-A-DNA-PK-complex","KU80"
"MMS19-XPD complex","XPD"
"MMS19-XPD complex","MMS19"
"MMS19-FAM96B complex","MMS19"
"ING5 (BRPF2, MOZ, MORF) complex","At5g55040"
"ING5 (BRPF2, MOZ, MORF) complex","At4g14385"
"ING5 (BRPF3, MOZ, MORF) complex","At4g14385"
"ING5 complex (ING5, JADE2, KAT7, MEAF6)","At4g14385"
"ING5 complex (ING5, JADE3, KAT7, MEAF6)","At4g14385"
"KAT2A-Oxoglutarate dehydrogenase complex","LPD1"
"HEXIM1-DNA-PK-paraspeckle components-ribonucleoprotein complex","KU70"
"HEXIM1-DNA-PK-paraspeckle components-ribonucleoprotein complex","KU80"
"EIF2B2-EIF2B3-EIF2B4-EIF2B5 complex","At5g19485"
"EIF2B1-EIF2B2-EIF2B3-EIF2B4-EIF2B5 complex","At5g19485"
"PRT1-RGP1 complex","At1g50120"
"ANP32A-ANP32B-PSMA3-PTMA-SLC25A5 complex","PAG1"
"HIC1-PCL3L-PCR2 complex","FIE"
"ADA-DPP4 complex","MOP9.8"
"CTNNB1-DDX5-HDGF complex","TH1"
"DAD1-DDOST-RPN1-RPN2 complex","OST48"
"ASH2L-KDM6B-KDM6B-WDR5 complex","TRO"
"Ubiquitin E3 ligase (CUL3, KEAP1, RBX1)","CUL3A"
"Ubiquitin E3 ligase (CUL3, KEAP1, RBX1)","CUL3B"
"CUL3-KCTD11 complex","CUL3A"
"CUL3-KCTD11 complex","CUL3B"
"CUL3-KCTD6 complex","CUL3A"
"CUL3-KCTD6 complex","CUL3B"
"BRD7-SWI\u2013SNF complex","PMRT15"
"BRD7-SWI\u2013SNF-SUZ12 complex","PRMT16"
"BRD7-CBP-SWI\u2013SNF complex","PMRT15"
"Prohibitin-HIRA complex","HIRA"
"Prohibitin-HIRA complex","CABIN1"
"OGT-HIRA complex","HIRA"
"OGT-HIRA complex","CABIN1"
"CENP-A nucleosomal complex","SSRP1"
"TOP3B-c complex","At2g32000"
"TOP3B-c complex","At5g19950"
"CAPG-PRMT5 complex","PMRT15"
"TP53-TSPY1-USP7 complex","UBP13"
"TSPY1-TSPYL5-USP7 complex","UBP13"
"Ubiquitin E3 ligase (CUL3, KLHL7, RBX1)","CUL3A"
"Ubiquitin E3 ligase (CUL3, KLHL7, RBX1)","CUL3B"
"Ubiquitin E3 ligase (CUL3, KLHL8)","CUL3A"
"Ubiquitin E3 ligase (CUL3, KLHL8)","CUL3B"
"Ubiquitin E3 ligase (CUL3, KLHL12, PEF1, PDCD6)","CUL3A"
"Ubiquitin E3 ligase (CUL3, KLHL12, PEF1, PDCD6)","CUL3B"
"Ubiquitin E3 ligase (CUL3, KLHL9, KLHL13, RBX1)","CUL3A"
"Ubiquitin E3 ligase (CUL3, KLHL9, KLHL13, RBX1)","CUL3B"
"Ubiquitin E3 ligase (CUL3, KLHL20, RBX1)","CUL3A"
"Ubiquitin E3 ligase (CUL3, KLHL20, RBX1)","CUL3B"
"Ubiquitin E3 ligase (CUL3, KLHL24, RBX1)","CUL3A"
"Ubiquitin E3 ligase (CUL3, KLHL24, RBX1)","CUL3B"
"Ubiquitin E3 ligase (CUL3, KLHL25)","CUL3A"
"Ubiquitin E3 ligase (CUL3, KLHL25)","CUL3B"
"Ubiquitin E3 ligase (CUL3, KLHL42)","CUL3A"
"Ubiquitin E3 ligase (CUL3, KLHL42)","CUL3B"
"KMT2E-OGT-USP7 complex","UBP13"
"KNL1-MIS12-NDC80-SPC24-ZWINT complex","NDC80"
"BORC complex","At2g39170"
"BORC complex","At3g29130"
"KEOPS complex","GCP2"
"KEOPS complex","At4g34412"
"PRAME complex","GCP2"
"Shieldin complex","REV7"
"ESR1-TRAP/Mediator coactivator-complex","MED14"
"ESR1-TRAP/Mediator coactivator-complex","MED6"
"ESR1-TRAP/Mediator coactivator-complex","MED21"
"ESR2-TRAP/Mediator coactivator complex","MED14"
"ESR2-TRAP/Mediator coactivator complex","MED6"
"ESR2-TRAP/Mediator coactivator complex","MED21"
