"complex","gene_name"
"Dynein-2 complex, cytoplasmic","LOC726566"
"Dynein-2 complex, cytoplasmic","726437"
"Dynein-2 complex, cytoplasmic","413795"
"Dynein-2 complex, cytoplasmic","725312"
"Dynein-dynactin complex","LOC413931"
"Dynein-dynactin complex","LOC725068"
"DYRK1A-HAN11 complex","411901"
"DYRK1A-HAN11 complex","LOC409111"
"Dysbindin 1-A-DNA-PK-complex","LOC552680"
"Dysbindin 1-A-DNA-PK-complex","LOC552750"
"Dysbindin 1-A-DNA-PK-complex","LOC552548"
"Dysbindin 1-A-DNA-PK-complex","551978"
"dysbindin-Snapin-BLOS2 complex","725747"
"dysbindin-Snapin-BLOS2 complex","102656131"
"dysbindin-Snapin-BLOS2 complex","551978"
"Dystrophin-glycoprotein complex DGC, skeletal muscle","409378"
"Dystrophin-glycoprotein complex DGC, skeletal muscle","LOC408826"
"E6AP-HERC2-MAPK6-NEURL4 complex","LOC411536"
"E6AP-HERC2-MAPK6-NEURL4 complex","411182"
"E6AP-HERC2-MAPK6-NEURL4 complex","LOC726381"
"EARP complex","550700"
"EARP complex","412346"
"EARP complex","725781"
"EARP complex","LOC552845"
"Ecsit complex (ECSIT, MT-CO2, GAPDH, TRAF6, NDUFAF1)","410122"
"Ecsit complex (ECSIT, MT-CO2, GAPDH, TRAF6, NDUFAF1)","LOC726612"
"Ecsit complex (ECSIT, MT-CO2, GAPDH, TRAF6, NDUFAF1)","726255"
"Ecsit complex (ECSIT, MT-CO2, GAPDH, TRAF6, NDUFAF1)","551819"
"Ecsit complex (ECSIT, MT-CO2, NDUFA1, MT-ND1, TRAF6, NDUFAF1)","LOC726612"
"Ecsit complex (ECSIT, MT-CO2, NDUFA1, MT-ND1, TRAF6, NDUFAF1)","726255"
"Ecsit complex (ECSIT, MT-CO2, NDUFA1, MT-ND1, TRAF6, NDUFAF1)","551819"
"Ecsit complex (ECSIT, NDUFS3, NDUFAF1)","411411"
"Ecsit complex (ECSIT, NDUFS3, NDUFAF1)","LOC726612"
"Ecsit complex (ECSIT, NDUFS3, NDUFAF1)","726255"
"Ecsit complex (ECSIT, NDUFS3, TOM20)","411411"
"Ecsit complex (ECSIT, NDUFS3, TOM20)","413845"
"Ecsit complex (ECSIT, NDUFS3, TOM20)","LOC726612"
"ECT2-KIF23-RACGAP1 complex","LOC410144"
"ECT2-KIF23-RACGAP1 complex","LOC413063"
"Ectodermin-SMAD4 complex","409321"
"Ectodermin-SMAD4 complex","LOC102654626"
"EED-EZH2 complex","LOC551412"
"EED-EZH2 complex","552200"
"EED-EZH2 complex","LOC409170"
"EIF2B1-EIF2B2-EIF2B3-EIF2B4-EIF2B5 complex","410355"
"EIF2B1-EIF2B2-EIF2B3-EIF2B4-EIF2B5 complex","LOC102655618"
"EIF2B1-EIF2B2-EIF2B3-EIF2B4-EIF2B5 complex","409118"
"EIF2B1-EIF2B2-EIF2B3-EIF2B4-EIF2B5 complex","411974"
"EIF2B1-EIF2B2-EIF2B3-EIF2B4-EIF2B5 complex","724123"
"EIF2B2-EIF2B3-EIF2B4-EIF2B5 complex","410355"
"EIF2B2-EIF2B3-EIF2B4-EIF2B5 complex","LOC102655618"
"EIF2B2-EIF2B3-EIF2B4-EIF2B5 complex","411974"
"EIF2B2-EIF2B3-EIF2B4-EIF2B5 complex","724123"
"EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3C)","408386"
"EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3C)","410100"
"EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3C)","409258"
"EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3C)","414004"
"EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3C)","551184"
"EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3J)","408386"
"EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3J)","LOC409796"
"EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3J)","410100"
"EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3J)","409258"
"EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3J)","414004"
"EIF3 complex (EIF3B, EIF3G, EIF3I)","408386"
"EIF3 complex (EIF3B, EIF3G, EIF3I)","410100"
"EIF3 complex (EIF3B, EIF3G, EIF3I)","409258"
"EIF3 complex (EIF3B, EIF3J, EIF3I)","LOC409796"
"EIF3 complex (EIF3B, EIF3J, EIF3I)","410100"
"EIF3 complex (EIF3B, EIF3J, EIF3I)","409258"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","413145"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","409550"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","Eif3h"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","408386"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","LOC409796"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","410100"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","551242"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","409258"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","414004"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","409842"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","551184"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","551960"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","552056"
"EIF3 core complex (EIF3A, EIF3B, EIF3G, EIF3I)","408386"
"EIF3 core complex (EIF3A, EIF3B, EIF3G, EIF3I)","410100"
"EIF3 core complex (EIF3A, EIF3B, EIF3G, EIF3I)","409258"
"EIF3 core complex (EIF3A, EIF3B, EIF3G, EIF3I)","414004"
"Elongator holo complex","LOC412937"
"Elongator holo complex","LOC411156"
"Elongator holo complex","100576866"
"Emerin complex 24","LOC552291"
"Emerin complex 24","411640"
"Emerin complex 24","413762"
"Emerin complex 24","413064"
"Emerin complex 25","551625"
"Emerin complex 25","552155"
"Emerin complex 25","411833"
"Emerin complex 25","408951"
"Emerin complex 25","552559"
"Emerin complex 25","Cdc37"
"Emerin complex 25","LOC413674"
"Emerin complex 25","725142"
"Emerin complex 32","LOC100576967"
"Emerin complex 32","412350"
"Emerin complex 32","551291"
"Emerin complex 32","413520"
"Emerin complex 52","552155"
"Emerin complex 52","408951"
"Emerin complex 52","552559"
"Emerin complex 52","413762"
"Emerin complex 52","LOC724620"
"Emerin regulatory complex","412350"
"Emerin regulatory complex","551625"
"ERCC1-ERCC4-MSH2 complex","LOC551316"
"ERCC1-ERCC4-MSH2 complex","LOC725348"
"ERCC1-ERCC4-MSH2 complex","LOC725405"
"ERCC1-RPA1-XPA complex","LOC551316"
"ERCC1-RPA1-XPA complex","LOC412240"
"ERCC1-RPA1-XPA complex","LOC725934"
"ESCRT-II complex","412076"
"ESCRT-II complex","410869"
"ESCRT-II complex","412381"
"ESCRT-III complex","552786"
"ESCRT-III complex","Chmp1"
"ESCRT-III complex","410883"
"ESCRT-III complex","LOC408939"
"ESCRT-III complex","410607"
"ESR1-CDK7-CCNH-MNAT1-MTA1-HDAC2 complex","LOC412339"
"ESR1-CDK7-CCNH-MNAT1-MTA1-HDAC2 complex","410459"
"ESR1-CDK7-CCNH-MNAT1-MTA1-HDAC2 complex","412613"
"ESR1-TRAP/Mediator coactivator-complex","413179"
"ESR1-TRAP/Mediator coactivator-complex","LOC552794"
"ESR1-TRAP/Mediator coactivator-complex","408458"
"ESR1-TRAP/Mediator coactivator-complex","552449"
"ESR1-TRAP/Mediator coactivator-complex","412009"
"ESR1-TRAP/Mediator coactivator-complex","412578"
"ESR1-TRAP/Mediator coactivator-complex","552403"
"ESR1-TRAP/Mediator coactivator-complex","411043"
"ESR1-TRAP/Mediator coactivator-complex","LOC412332"
"ESR1-TRAP/Mediator coactivator-complex","551212"
"ESR2-TRAP/Mediator coactivator complex","413179"
"ESR2-TRAP/Mediator coactivator complex","LOC552794"
"ESR2-TRAP/Mediator coactivator complex","408458"
"ESR2-TRAP/Mediator coactivator complex","552449"
"ESR2-TRAP/Mediator coactivator complex","412009"
"ESR2-TRAP/Mediator coactivator complex","412578"
"ESR2-TRAP/Mediator coactivator complex","552403"
"ESR2-TRAP/Mediator coactivator complex","411043"
"ESR2-TRAP/Mediator coactivator complex","LOC412332"
"ESR2-TRAP/Mediator coactivator complex","551212"
"EXO1-MLH1-PCNA complex","727275"
"EXO1-MLH1-PCNA complex","724296"
"EXO1-MLH1-PCNA complex","LOC550962"
"EXO1-MLH1-PMS2 complex","724296"
"EXO1-MLH1-PMS2 complex","LOC100576649"
"EXO1-MLH1-PMS2 complex","LOC550962"
"Exocyst complex","552574"
"Exocyst complex","412036"
"Exocyst complex","LOC411775"
"Exocyst complex","726595"
"Exocyst complex","LOC413524"
"Exocyst complex","LOC551576"
"Exocyst EXOC5-EXOC6-EXOC7 subcomplex","552574"
"Exocyst EXOC5-EXOC6-EXOC7 subcomplex","LOC551576"
"Exon junction complex","LOC725396"
"Exon junction complex","413146"
"Exon junction complex","411778"
"Exon junction complex","409866"
"Exon junction complex (EIF4A3, MLN51, MAGOH, Y14)","100578879"
"Exon junction complex (EIF4A3, MLN51, MAGOH, Y14)","409866"
"Exon junction complex (EIF4A3, MLN51, MAGOH, Y14)","411778"
"Exon junction complex (EIF4A3, MLN51, UPF3B, MAGOH, Y14, PYM)","100578879"
"Exon junction complex (EIF4A3, MLN51, UPF3B, MAGOH, Y14, PYM)","409866"
"Exon junction complex (EIF4A3, MLN51, UPF3B, MAGOH, Y14, PYM)","410103"
"Exon junction complex (EIF4A3, MLN51, UPF3B, MAGOH, Y14, PYM)","411778"
"Exosome","LOC113219318"
"Exosome","551855"
"Exosome","LOC411836"
"Exosome","551097"
"Exosome","551606"
"Exosome","LOC412345"
"Exosome","552103"
"Exosome","413313"
"Exosome","413944"
"Exosome","552072"
"Exosome","726279"
"EXT1-EXT2 complex","408293"
"EXT1-EXT2 complex","LOC726216"
"Ezh2 methyltransferase complex, cytosolic","LOC551412"
"Ezh2 methyltransferase complex, cytosolic","LOC409170"
"FA complex (Fanconi anemia complex)","LOC409579"
"FA complex (Fanconi anemia complex)","LOC727490"
"FA complex (Fanconi anemia complex)","LOC725934"
"FA complex (Fanconi anemia complex)","LOC410571"
"FA complex (Fanconi anemia complex)","LOC100576708"
"FA core complex (Fanconi anemia core complex)","LOC409579"
"FA core complex (Fanconi anemia core complex)","LOC727490"
"FACT complex","726058"
"FACT complex","551612"
"FACT complex, UV-activated","551655"
"FACT complex, UV-activated","726058"
"FACT complex, UV-activated","551612"
"FACT-NEK9 complex","726058"
"FACT-NEK9 complex","551612"
"Fanconi anemia FAAP100 complex","LOC409579"
"Fanconi anemia FAAP100 complex","LOC727490"
"Farnesyltransferase","551732"
"Farnesyltransferase","LOC102656263"
"FCP1-associated protein complex","410664"
"FCP1-associated protein complex","LOC552156"
"FCP1-associated protein complex","LOC727088"
"FCP1-associated protein complex","724144"
"FCP1-associated protein complex","LOC724567"
"FCP1-associated protein complex","551207"
"FIB-associated protein complex","410664"
"FIB-associated protein complex","413762"
"Frataxin complex","409384"
"Frataxin complex","LOC550667"
"Frataxin complex","408605"
"Frataxin complex","552635"
"Frataxin complex","102655452"
"Frataxin complex","552166"
"FTS-Vps16 complex","409117"
"FTS-Vps16 complex","LOC552831"
"FTS-Vps18 complex","LOC552831"
"FTS-Vps18 complex","LOC413525"
"FTS-Vps41 complex","551708"
"FTS-Vps41 complex","LOC552831"
"GAA1-GPI8-PIGT-PIG-PIGS complex","LOC552360"
"GAA1-GPI8-PIGT-PIG-PIGS complex","LOC410132"
"GAA1-GPI8-PIGT-PIG-PIGS complex","LOC413664"
"GAA1-GPI8-PIGT-PIG-PIGS complex","LOC724943"
"GABBR1-GABBR2 complex","LOC410140"
"GABBR1-GABBR2 complex","LOC113218647"
"GAIT complex","410122"
"GAIT complex","LOC725395"
"GAIT complex","551418"
"Gamma-BAR-AP1 complex","LOC412884"
"Gamma-BAR-AP1 complex","408391"
"Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN)","552178"
"Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN)","551695"
"Gamma-secretase complex (APH1A, PSEN2, PSENEN, NCSTN)","552178"
"Gamma-secretase complex (APH1A, PSEN2, PSENEN, NCSTN)","551695"
"Gamma-secretase complex (APH1B, PSEN1, PSENEN, NCSTN)","552178"
"Gamma-secretase complex (APH1B, PSEN1, PSENEN, NCSTN)","551695"
"Gamma-secretase complex (APH1B, PSEN2, PSENEN, NCSTN)","552178"
"Gamma-secretase complex (APH1B, PSEN2, PSENEN, NCSTN)","551695"
"Gamma-secretase-Delta1 complex","552178"
"Gamma-secretase-Delta1 complex","551695"
"Gamma-tubulin complex","726073"
"Gamma-tubulin complex","LOC100577816"
"Gamma-tubulin complex","LOC725685"
"Gamma-tubulin complex","412823"
"Gamma-tubulin complex","412119"
"GammaH2AFX-NDHII-Ku70-DNA complex","LOC552680"
"GammaH2AFX-NDHII-Ku70-DNA complex","413074"
"GARP complex","550700"
"GARP complex","412346"
"GARP complex","725982"
"GARP complex","LOC552845"
"GATB-GATC-QRSL1 complex","LOC113218895"
"GATB-GATC-QRSL1 complex","LOC102654365"
"GATB-GATC-QRSL1 complex","413878"
"GATOR complex","LOC100576879"
"GATOR complex","410030"
"GATOR complex","412531"
"GATOR complex","410345"
"GATOR complex","409317"
"GATOR complex","413365"
"GATOR complex","413957"
"GATOR complex","LOC726771"
"GATOR1 complex","LOC100576879"
"GATOR1 complex","412531"
"GATOR1 complex","409317"
"GATOR2 complex","410030"
"GATOR2 complex","410345"
"GATOR2 complex","413365"
"GATOR2 complex","413957"
"GATOR2 complex","LOC726771"
"GCN5-TRRAP histone acetyltransferase complex","LOC102654708"
"GCN5-TRRAP histone acetyltransferase complex","411658"
"GCN5-TRRAP histone acetyltransferase complex","LOC725348"
"GCN5-TRRAP histone acetyltransferase complex","408815"
"GCN5-TRRAP histone acetyltransferase complex","410502"
"GINS complex","412072"
"GINS complex","LOC100577899"
"GINS complex","LOC107965817"
"GINS complex","LOC408755"
"Glutamate-cysteine ligase","LOC100578132"
"Glutamate-cysteine ligase","413735"
"GNAI1-GNB1-GNG13 complex","410497"
"GNAI1-GNB1-GNG13 complex","725453"
"GNAI1-GNB5-GNG13 complex","409113"
"GNAI1-GNB5-GNG13 complex","725453"
"GNAS-L-GNB1-GNG1 complex","410497"
"GNAS-L-GNB1-GNG1 complex","409113"
"GNAS-L-GNB1-GNG13 complex","410497"
"GNAS-L-GNB1-GNG13 complex","725453"
"GNAS-L-GNB5-GNG13 complex","409113"
"GNAS-L-GNB5-GNG13 complex","725453"
"gp78-VCP-DERL1 complex","409377"
"gp78-VCP-DERL1 complex","727262"
"gp78-VCP-DERL1 complex","LOC100576187"
"GPI-GnT activity complex","413643"
"GPI-GnT activity complex","LOC102655948"
"GRB2-SHP-2 complex, PDGF stimulated","LOC550857"
"GRB2-SHP-2 complex, PDGF stimulated","412529"
"H2AX complex I","552095"
"H2AX complex I","Hsc70-3"
"H2AX complex I","409165"
"H2AX complex II","Hsc70-3"
"H2AX complex II","409165"
"H2AX complex II","725230"
"H2AX complex II","LOC113218580"
"H2AX complex, isolated from cells without IR exposure","411833"
"H2AX complex, isolated from cells without IR exposure","Hsc70-3"
"H2AX complex, isolated from cells without IR exposure","409165"
"H2AX complex, isolated from cells without IR exposure","725230"
"H2AX complex, isolated from cells without IR exposure","726058"
"H2AX complex, isolated from cells without IR exposure","552056"
"H2AX complex, isolated from cells without IR exposure","551612"
"hASC-1 complex","102654890"
"hASC-1 complex","LOC552814"
"hASC-1 complex","551376"
"hASC-1 complex","LOC100578931"
"HCF-1 complex","LOC551425"
"HCF-1 complex","Hsc70-3"
"HCF-1 complex","LOC551801"
"HCF-1 complex","552200"
"HCF-1 complex","409995"
"HCF-1 complex","413573"
"HDAC1-associated protein complex","726469"
"HDAC1-associated protein complex","552200"
"HES1 promoter corepressor complex","LOC550829"
"HES1 promoter corepressor complex","LOC412339"
"HES1 promoter corepressor complex","413870"
"HES1 promoter-Notch enhancer complex","LOC550829"
"HES1 promoter-Notch enhancer complex","LOC412339"
"HES1 promoter-Notch enhancer complex","412560"
"HES1 promoter-Notch enhancer complex","413870"
"HES1 promoter-Notch enhancer complex","408730"
"HES1 promoter-Notch enhancer complex","551612"
"HEXIM1-DNA-PK-paraspeckle components-ribonucleoprotein complex","LOC552680"
"HEXIM1-DNA-PK-paraspeckle components-ribonucleoprotein complex","LOC552750"
"HEXIM1-DNA-PK-paraspeckle components-ribonucleoprotein complex","LOC552548"
"HIC1-PCL3L-PCR2 complex","LOC551412"
"HIC1-PCL3L-PCR2 complex","LOC409170"
"HINT1-TIP60 complex","LOC102656183"
"HINT1-TIP60 complex","413101"
"HINT1-UBC3-RBX1 complex","LOC102656183"
"HINT1-UBC3-RBX1 complex","408691"
"Histone H3.1 complex","552748"
"Histone H3.1 complex","LOC408464"
"Histone H3.1 complex","725230"
"Histone H3.1 complex","552200"
"Histone H3.1 complex","551918"
"Histone H3.1 complex","LOC412817"
"Histone H3.3 complex","552748"
"Histone H3.3 complex","LOC408464"
"Histone H3.3 complex","727229"
"Histone H3.3 complex","725230"
"Histone H3.3 complex","726692"
"Histone H3.3 complex","552200"
"Histone H3.3 complex","LOC412817"
"hMediator complex (MED23, CDK8, CCNC, MED7)","413179"
"hMediator complex (MED23, CDK8, CCNC, MED7)","412009"
"hMediator complex (MED23, CDK8, CCNC, MED7)","LOC412332"
"hMediator complex (MED23, CDK8, CCNC)","412009"
"hMediator complex (MED23, CDK8, CCNC)","LOC412332"
"HMGB1-HMGB2-HSC70-ERP60-GAPDH complex","410122"
"HMGB1-HMGB2-HSC70-ERP60-GAPDH complex","LOC409911"
"hNURF complex","552200"
"hNURF complex","LOC412256"
"HOPS complex","551708"
"HOPS complex","411886"
"HOPS complex","409186"
"HOPS complex","409117"
"HOPS complex","LOC410493"
"HOPS complex","LOC413525"
"hRAD51C-hXRCC3 complex","LOC102656733"
"hRAD51C-hXRCC3 complex","552450"
"HRD1 complex","Hsc70-3"
"HRD1 complex","412150"
"HRD1 complex","100576667"
"HRD1 complex","LOC412414"
"HRD1 complex","LOC411006"
"HRD1 complex","LOC409281"
"HRD1 complex","409794"
"HRD1 complex","409427"
"HSD17B10-TRMT10C complex","LOC100577673"
"HSD17B10-TRMT10C complex","725274"
"hSIR2-p53 complex","100577122"
"hSIR2-p53 complex","411917"
"HSPA9-GRPEL1 complex","408605"
"HSPA9-GRPEL1 complex","LOC551769"
"HSPA9-GRPEL1-GRPEL2 complex","408605"
"HSPA9-GRPEL1-GRPEL2 complex","LOC551769"
"HSPA9-GRPEL1-GRPEL2-TIMM44 complex","412409"
"HSPA9-GRPEL1-GRPEL2-TIMM44 complex","408605"
"HSPA9-GRPEL1-GRPEL2-TIMM44 complex","LOC551769"
"hTREX84 complex","LOC412584"
"hTREX84 complex","107964891"
"hTREX84 complex","LOC725830"
"hTREX84 complex","LOC410099"
"hTREX84 complex","409647"
"hTREX84 complex","413173"
"HuCHRAC complex","726923"
"HuCHRAC complex","726619"
"HuCHRAC complex","LOC411756"
"Idas-Geminin-Cdt1 complex","410093"
"Idas-Geminin-Cdt1 complex","409859"
"IGF2BP1 complex","725647"
"IGF2BP1 complex","413074"
"ILK-HSP90-CDC37 complex","413354"
"ILK-HSP90-CDC37 complex","Cdc37"
"IMP3-IMP4-MPP10 complex","411856"
"IMP3-IMP4-MPP10 complex","LOC551413"
"ING2 complex","552200"
"ING2 complex","409995"
"INO80 chromatin remodeling complex","LOC552481"
"INO80 chromatin remodeling complex","LOC552310"
"INO80 chromatin remodeling complex","100576104"
"INO80 chromatin remodeling complex","LOC411279"
"INO80 chromatin remodeling complex","551521"
"INO80 chromatin remodeling complex","LOC410352"
"INO80 chromatin remodeling complex","726816"
"INO80 chromatin remodeling complex","409544"
"INPP5E-PDE6D-RPGR complex","410525"
"INPP5E-PDE6D-RPGR complex","LOC409136"
"INSC-LGN-PAR3 complex","LOC410315"
"INSC-LGN-PAR3 complex","100576116"
"Integrator complex","LOC411177"
"Integrator complex","LOC413625"
"Integrator complex","INTS8"
"Integrator complex","LOC411469"
"Integrator complex","409806"
"Integrator complex","551396"
"Integrator complex","LOC551355"
"Integrator complex","408836"
"Integrator complex","413351"
"Integrator complex","551745"
"Integrator-RNAPII complex","LOC550829"
"Integrator-RNAPII complex","LOC552156"
"Integrator-RNAPII complex","LOC411177"
"Integrator-RNAPII complex","LOC413625"
"Integrator-RNAPII complex","INTS8"
"Integrator-RNAPII complex","LOC411469"
"Integrator-RNAPII complex","409806"
"Integrator-RNAPII complex","551396"
"Integrator-RNAPII complex","LOC551355"
"Integrator-RNAPII complex","408836"
"Integrator-RNAPII complex","413351"
"Integrator-RNAPII complex","551745"
"Intraflagellar transport complex A","LOC408662"
"Intraflagellar transport complex A","LOC726791"
"Intraflagellar transport complex A","LOC727298"
"Intraflagellar transport complex A","LOC411338"
"Intraflagellar transport complex B","LOC726600"
"Intraflagellar transport complex B","LOC411047"
"Intraflagellar transport complex B","724166"
"Intraflagellar transport complex B","LOC551464"
"Intraflagellar transport complex B","LOC725556"
"Intraflagellar transport complex B","409358"
"Intraflagellar transport complex B","107964764"
"Intraflagellar transport complex B","LOC413068"
"Intraflagellar transport complex B","552021"
"Intraflagellar transport complex B","551202"
"Intraflagellar transport complex B core complex","LOC726600"
"Intraflagellar transport complex B core complex","LOC411047"
"Intraflagellar transport complex B core complex","LOC725556"
"Intraflagellar transport complex B core complex","409358"
"Intraflagellar transport complex B core complex","107964764"
"Intraflagellar transport complex B core complex","LOC413068"
"Intraflagellar transport complex B core complex","551202"
"Intraflagellar transport complex B peripheral subcomplex","724166"
"Intraflagellar transport complex B peripheral subcomplex","LOC551464"
"Intraflagellar transport complex B peripheral subcomplex","552021"
"Isocitrate dehydrogenase [NAD], mitochondrial","552128"
"Isocitrate dehydrogenase [NAD], mitochondrial","409292"
"Isocitrate dehydrogenase [NAD], mitochondrial","410396"
"JBP1-pICln complex","410664"
"JBP1-pICln complex","551690"
"Kaiso-NCOR complex","412350"
"Kaiso-NCOR complex","LOC102654626"
"KDM8-RCCD1 complex","410602"
"KDM8-RCCD1 complex","LOC113218746"
"KEOPS complex","409272"
"KEOPS complex","411654"
"KICSTOR complex","LOC100578661"
"KICSTOR complex","LOC552420"
"KICSTOR complex","LOC102653773"
"KIN17-PCNA-RPA70 complex","LOC411491"
"KIN17-PCNA-RPA70 complex","727275"
"KIN17-PCNA-RPA70 complex","LOC725934"
"Kinase maturation complex 1","408951"
"Kinase maturation complex 1","Cdc37"
"Kinase maturation complex 1","726085"
"KMT2E-OGT-USP7 complex","LOC551425"
"KMT2E-OGT-USP7 complex","LOC409332"
"KNTC1-ZW10-ZWILCH complex","725793"
"KNTC1-ZW10-ZWILCH complex","LOC100578823"
"KNTC1-ZW10-ZWILCH complex","102656142"
"KPNA2-KPNB1 complex","LOC727561"
"KPNA2-KPNB1 complex","LOC410447"
"KPNB1-RAN complex","410280"
"KPNB1-RAN complex","LOC410447"
"KPNB1-SMN-SPN complex","LOC410447"
"KPNB1-SMN-SPN complex","100577491"
"Ku antigen complex","LOC552680"
"Ku antigen complex","LOC552750"
"Ku antigen-NARG1 complex","LOC552680"
"Ku antigen-NARG1 complex","LOC552750"
"Ku antigen-YY1-alphaMyHC promoter complex","LOC552680"
"Ku antigen-YY1-alphaMyHC promoter complex","LOC552750"
"Ku-ORC complex","LOC552652"
"Ku-ORC complex","LOC552680"
"Ku-ORC complex","LOC552750"
"Ku-ORC complex","LOC100577679"
"Ku-ORC complex","100577998"
"Large Drosha complex","551824"
"Large Drosha complex","552452"
"Large Drosha complex","LOC409065"
"Large Drosha complex","LOC414009"
"Large Drosha complex","408794"
"Large Drosha complex","410968"
"LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex","LOC100577927"
"LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex","102654594"
"LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex","LOC726961"
"LAT-PLC-gamma-1-p85-GRB2-CBL-VAV-SLP-76 signaling complex, C305 activated","LOC551709"
"LAT-PLC-gamma-1-p85-GRB2-CBL-VAV-SLP-76 signaling complex, C305 activated","LOC550857"
"LAT-PLC-gamma-1-p85-GRB2-SOS signaling complex, C305 activated","LOC551709"
"LAT-PLC-gamma-1-p85-GRB2-SOS signaling complex, C305 activated","LOC550857"
"Lebercilin complex","408951"
"Lebercilin complex","412267"
"Lebercilin complex","LOC413931"
"LGR4-RSPO supercomplex","LOC551919"
"LGR4-RSPO supercomplex","LOC724973"
"LINC complex, quiescent cells","552200"
"LINC complex, quiescent cells","Lin-52"
"LINC complex, quiescent cells","LOC410863"
"LINC complex, quiescent cells","LOC409483"
"LINC complex, quiescent cells","LOC726496"
"LINC complex, S-phase","552200"
"LINC complex, S-phase","Lin-52"
"LINC complex, S-phase","LOC410863"
"LINC complex, S-phase","LOC409483"
"LINC complex, S-phase","LOC726496"
"LINC core complex","552200"
"LINC core complex","Lin-52"
"LINC core complex","LOC410863"
"LINC core complex","LOC409483"
"LINC core complex","LOC726496"
"LSD1 complex","726469"
"LSD1 complex","100577174"
"LSm1-7 complex","552260"
"LSm1-7 complex","725401"
"LSm1-7 complex","725947"
"LSm1-7 complex","725352"
"LSm1-7 complex","725142"
"LSm1-7 complex","552529"
"LSm2-8 complex","552155"
"LSm2-8 complex","725401"
"LSm2-8 complex","725947"
"LSm2-8 complex","725352"
"LSm2-8 complex","725142"
"LSm2-8 complex","552529"
"MAD2-CDC20 complex","552186"
"MAD2-CDC20 complex","102656337"
"MAP2K1-BRAF-RAF1-YWHAE-KSR1 complex","413448"
